-63.67066895 21.03362391
-63.94511149 21.03409385
-64.21955403 21.17155008
-64.76843911 21.72043516
-64.90566038 21.99464273
-64.90566038 22.26861533
-65.18010292 22.68004417
-65.45454545 22.81750041
-65.72898799 22.81797035
-65.86620926 22.81820531
-66.41509434 22.81914519
-66.55231561 22.81938015
-66.96397942 22.82008506
-67.37564322 22.95777626
-67.51286449 22.95801123
-67.9245283 23.09570244
-67.9245283 23.09570244
-68.47341338 23.23362861
-68.61063465 23.37084988
-69.02229846 23.37155478
-69.15951973 23.50877605
-69.29674099 23.50901102
-69.84562607 23.50995089
-70.53173242 23.51112573
-70.94339623 23.51183064
-71.35506003 23.37554924
-71.35506003 23.37554924
-72.04116638 23.37672408
-72.31560892 23.37719401
-72.864494 22.83018868
-72.864494 22.69320238
-72.45283019 22.28153857
-72.31560892 22.2813036
-72.17838765 22.14408233
-71.62950257 22.00615616
-71.4922813 22.00592119
-71.21783877 21.73147865
-71.0806175 21.45727108
-70.94339623 21.45703611
-70.94339623 21.18306351
-70.94339623 21.04607721
-71.0806175 21.04631218
-71.62950257 21.04725205
-71.90394511 20.91073568
-72.04116638 20.91097065
-71.90394511 20.63676308
-72.45283019 20.22674405
-73.41337907 20.09140252
-73.68782161 20.22885876
-74.78559177 20.64169741
-75.33447684 20.91660988
-76.15780446 21.4659649
-76.432247 21.46643483
-76.56946827 21.6036561
-77.53001715 22.01625978
-77.80445969 22.15371602
-78.2161235 22.29140722
-78.62778731 22.56608473
-79.03945111 22.97774854
-79.31389365 23.11520477
-79.58833619 23.25266101
-80.27444254 23.52780845
-80.41166381 23.93900233
-80.41166381 24.21297493
-80.82332762 24.07669353
-81.37221269 23.9406471
-82.46998285 24.21649945
-82.88164666 24.35419065
-83.15608919 24.49164689
-83.43053173 24.62910313
-83.84219554 24.90378063
-84.11663808 25.04123687
-84.39108062 25.45266571
-84.80274443 25.72734322
-84.93996569 26.27552339
-85.21440823 26.82393853
-85.21440823 27.09791114
-85.3516295 27.92006391
-86.03773585 28.33219766
-86.31217839 28.60664019
-86.58662093 28.88108273
-86.86106346 29.01853897
-86.99828473 29.15576024
-87.135506 29.15599521
-87.54716981 29.01971381
-87.82161235 28.88319744
-87.82161235 28.88319744
-88.09605489 28.74668108
-88.37049743 28.47317841
-88.5077187 28.19944078
-88.5077187 28.19944078
-88.64493997 27.92570314
-89.05660377 27.78942174
-89.33104631 27.65290538
-89.46826758 27.65314035
-89.46826758 27.65314035
-89.87993139 27.51685895
-90.42881647 27.51779882
-90.42881647 27.51779882
-90.70325901 27.65525506
-91.25214408 27.65619493
-91.52658662 27.65666487
-91.66380789 27.51991353
-91.93825043 27.24641086
-92.21269297 26.9729082
-92.34991424 26.83615686
-92.34991424 26.42519796
-92.34991424 26.28821166
-92.21269297 25.87701779
-91.66380789 25.73909161
-91.52658662 25.60187034
-91.11492281 25.60116544
-90.56603774 25.18926667
-90.42881647 25.1890317
-89.60548885 24.91364929
-88.9193825 24.50151554
-88.78216123 24.50128058
-88.64493997 24.36405931
-88.23327616 24.0893818
-87.82161235 23.81470429
-87.82161235 23.81470429
-87.54716981 23.67724806
-87.40994854 23.40304048
-87.135506 23.12859795
-86.99828473 23.12836298
-86.86106346 22.99114171
-86.7238422 22.30597523
-86.31217839 22.03129773
-86.31217839 22.03129773
-86.17495712 21.75709016
-86.03773585 21.20890998
-86.03773585 20.79795108
-86.17495712 20.66119975
-86.31217839 20.38746211
-86.7238422 19.97720811
-87.135506 19.15599521
-87.135506 19.01900891
-87.135506 18.60805
-87.40994854 18.33454733
-87.40994854 17.92358843
-87.135506 17.23818699
-86.86106346 16.68977185
-86.86106346 16.68977185
-86.44939966 16.55208064
-85.76329331 16.1399469
-85.21440823 16.00202072
-84.93996569 16.00155079
-84.11663808 16.13712728
-83.70497427 16.27340868
-83.43053173 16.27293874
-82.88164666 16.27199887
-81.92109777 16.5443267
-81.92109777 16.5443267
-81.64665523 16.40687046
-80.96054889 16.40569562
-80.68610635 16.67919829
-80 16.26706455
-80.13722127 15.58236801
-80.54888508 14.7611551
-80.68610635 14.21344486
-80.68610635 14.21344486
